Ruta_SAK,Semana,TotalSales
8603,6,4305.6000
8603,7,3460.8000
8603,8,2552.1600
8603,9,5792.6400
8604,5,53541.1200
8604,6,14929.9200
8604,7,7464.9600
8606,3,1317.6000
8606,4,2163.2400
8606,5,9038.0000
8606,6,988.2000
8606,7,3294.0000
8606,8,4106.0800
8606,9,7275.6000
8607,5,21992.0600
8607,6,2966.6200
8607,7,7523.7400
8607,9,3603.2000
8612,3,21678.7200
8612,6,28811.5200
8612,7,12078.5000
8612,8,8250.9000
8613,7,2891.4200
8613,9,329.4000
8615,5,2784.0000
8615,7,9586.4800
8615,8,7033.7600
8615,9,2190.4000
8616,4,2273.7800
8616,5,7276.4600
8616,8,3031.6800
8616,9,6578.1000
8633,8,988.2000
8633,9,658.8000
8634,3,996.9200
8634,4,8397.1600
8634,5,14523.5800
8634,6,8861.5200
8634,7,3692.2000
8634,8,7204.4800
8634,9,18264.7800
8636,5,329.6400
8637,5,440.0000
8637,6,320.0000
8637,7,1082.3000
8637,8,3206.4000
8637,9,8540.8000
8638,3,9882.0000
8638,9,658.8000
8640,3,658.8000
8640,4,658.8000
8640,5,658.8000
8640,6,329.4000
8640,7,1006.6400
8640,8,1336.0400
8640,9,832.7200
8641,4,5779.7400
8641,5,6015.7200
8641,6,2202.4800
8641,7,2913.9600
8641,8,2866.4600
8641,9,2069.8200
8642,7,413.0600
8643,9,988.2000
8644,3,988.2000
8644,4,658.8000
8644,5,5151.9600
8644,6,2230.6800
8644,7,1839.3600
8644,8,1455.4400
8644,9,3498.9200
8646,5,7464.9600
8646,6,42286.2600
8646,7,8250.9000
8646,8,48490.0400
8646,9,12078.5000
8663,5,3177.6000
8663,6,3027.9000
8663,7,8408.9200
8663,8,1497.6000
8663,9,3300.9600
8667,3,1497.7200
8667,4,2512.2600
8667,5,3238.1400
8667,6,3718.3200
8667,7,2882.4000
8667,8,5481.3600
8667,9,4825.2400
8669,7,413.0600
8669,8,326.1000
8669,9,326.1000
8671,4,1564.8000
8671,5,1564.8000
8672,4,1497.7200
8672,5,1963.2000
8672,6,1006.6400
8682,3,8250.9000
8682,5,12078.5000
8682,7,8250.9000
8682,8,8250.9000
8683,7,8250.9000
8683,8,20329.4000
8683,9,12078.5000
8688,3,510.8900
8688,5,347.8400
8688,6,2217.4800
8688,7,2391.4000
8688,8,329.4000
8691,8,329.4000
8691,9,329.4000
8692,6,7464.9600
8693,3,354.2000
8693,4,2181.3200
8693,5,5026.6600
8693,6,658.8000
8693,7,1807.0100
8693,8,954.6400
8693,9,3398.2800
8697,3,329.4000
8697,4,329.4000
8697,9,658.8000
8699,4,329.4000
8702,4,658.8000
8702,5,329.4000
8702,6,329.4000
8702,7,329.4000
8702,8,329.4000
8707,5,2405.2800
8707,6,1416.3600
8709,3,329.4000
8709,4,329.4000
8709,5,329.4000
8709,6,329.4000
8709,7,1785.9800
8709,8,2112.0800
8709,9,1481.6200
8710,5,14956.3000
8710,6,6508.7200
8710,7,22886.1400
8710,8,2385.1200
8710,9,5214.0000
8712,3,22264.5200
8712,4,1317.6000
8712,5,2964.6000
8712,6,1329.4400
8712,7,851.1600
8712,8,1647.0000
8712,9,3446.1800
8717,5,1304.4000
8717,7,347.8400
8717,9,329.4000
8721,4,988.2000
8721,5,1317.6000
8721,6,1647.0000
8721,7,1647.0000
8721,8,329.4000
8721,9,988.2000
8722,3,329.4000
8722,4,329.4000
8722,5,329.4000
8722,6,329.4000
8722,7,329.4000
8722,8,988.2000
8722,9,329.4000
8738,4,658.8000
8739,4,6917.4000
8740,7,13141.1400
8740,8,9056.6400
8741,4,396.4800
8741,5,1961.2800
8744,4,329.4000
8744,5,724.2400
8745,4,329.4000
8748,4,329.4000
8748,5,329.4000
8750,3,5748.0600
8750,4,4776.4800
8750,5,18548.0600
8750,6,329.4000
8750,7,708.4000
8750,8,6947.0600
8750,9,2941.1200
8758,4,1393.5400
8760,4,329.4000
8760,5,329.4000
8762,4,1647.0000
8762,5,658.8000
8763,4,329.4000
8764,4,4517.5200
8764,5,792.9600
8765,5,5067.4000
8765,6,708.4000
8765,7,354.2000
8765,8,1342.4000
8765,9,1013.0000
8768,4,3441.5200
8768,5,1522.5200
8771,4,658.8000
8773,5,329.4000
8774,4,329.4000
8777,4,1754.1200
8777,5,4646.0800
8808,3,6076.7200
8808,4,11120.8600
8808,5,17764.3200
8808,6,6197.5200
8808,7,3562.3200
8808,8,5396.8000
8808,9,12326.3400
8809,3,1317.6000
8809,4,1350.3200
8809,5,1020.9200
8809,6,1350.3200
8809,7,658.8000
8809,8,1317.6000
8809,9,2009.1200
8810,3,1317.6000
8810,4,2635.2000
8810,5,2305.8000
8810,6,3294.0000
8810,7,658.8000
8810,8,3656.1200
8810,9,4644.3200
8812,3,1317.6000
8812,4,1317.6000
8812,5,1647.0000
8812,6,988.2000
8812,7,658.8000
8812,8,1317.6000
8812,9,3294.0000
8813,8,9056.6400
8815,3,1317.6000
8815,4,658.8000
8815,5,988.2000
8815,6,658.8000
8815,7,329.4000
8815,8,988.2000
8815,9,1317.6000
8818,3,658.8000
8818,4,329.4000
8818,8,329.4000
8818,9,329.4000
8819,3,658.8000
8819,4,1317.6000
8819,5,1317.6000
8819,6,988.2000
8819,7,329.4000
8819,8,988.2000
8819,9,1647.0000
8820,4,329.4000
8820,5,329.4000
8820,8,329.4000
8843,8,9056.6400
8845,3,329.4000
8845,4,329.4000
8845,5,329.4000
8845,8,658.8000
8845,9,658.8000
8846,3,329.4000
8846,4,329.4000
8847,3,329.4000
8847,4,988.2000
8847,5,329.4000
8847,6,329.4000
8847,7,329.4000
8847,8,658.8000
8847,9,988.2000
8848,4,658.8000
8848,5,329.4000
8848,8,329.4000
8848,9,329.4000
8849,4,329.4000
8854,3,1080.0800
8854,4,2953.1600
8854,5,3613.4600
8854,6,354.2000
8854,9,6174.7200
8855,5,329.4000
8855,8,329.4000
8855,9,988.2000
8857,3,329.4000
8857,4,329.4000
8857,5,658.8000
8857,6,329.4000
8857,7,329.4000
8857,8,329.4000
8860,9,329.4000
8867,9,329.4000
8876,4,329.4000
8876,7,329.4000
8876,8,329.4000
8876,9,329.4000
8881,3,771.8400
8881,4,2974.3200
8881,5,1873.0800
8881,8,1784.8400
8881,9,658.8000
8882,3,329.4000
8882,5,1126.0400
8882,8,329.4000
8882,9,1014.5400
8883,5,329.4000
8884,4,329.4000
8884,5,1597.5900
8897,3,7668.7200
8897,4,5178.3000
8897,5,8490.1600
8897,6,4234.4800
8897,9,5074.0800
8900,3,329.4000
8900,4,1317.6000
8900,5,658.8000
8900,8,1350.3200
8900,9,658.8000
8901,4,329.4000
8901,5,329.4000
8901,8,329.4000
8901,9,329.4000
8908,5,1451.7600
8908,8,354.2000
8908,9,3216.9800
8910,8,329.4000
8911,7,329.4000
8913,8,329.4000
8917,7,329.4000
8917,8,329.4000
8917,9,329.4000
8920,3,2357.7600
8920,4,1168.3200
8920,5,5609.4400
8920,6,979.4400
8920,7,542.0800
8920,8,3922.5600
8920,9,5578.4200
8922,3,658.8000
8922,4,2558.2200
8922,5,4251.1400
8922,7,271.0400
8924,3,5127.1200
8924,4,7423.7400
8924,5,10211.1800
8924,8,4191.9800
8924,9,10784.1000
8927,5,658.8000
8928,4,329.4000
8928,7,329.4000
8929,3,329.4000
8929,4,988.2000
8929,5,7399.5200
8929,6,988.2000
8929,7,329.4000
8929,8,3127.8000
8929,9,7533.5600
8936,3,1497.7200
8936,4,1497.7200
8936,5,7544.5000
8936,6,1982.4000
8936,8,3791.1200
8936,9,11567.8000
8937,8,658.8000
8938,3,1522.5200
8938,4,2951.8600
8938,5,6520.7000
8938,6,658.8000
8938,7,329.4000
8938,8,2635.2000
8938,9,329.4000
8939,3,5677.0600
8939,4,5895.0000
8939,5,11347.0000
8939,6,2086.6000
8939,7,3076.3400
8939,8,6030.1600
8939,9,8145.9400
8940,4,1317.6000
8940,5,988.2000
8940,8,658.8000
8940,9,1317.6000
8941,6,329.4000
8941,9,329.4000
8946,3,19111.3600
8946,4,20508.4100
8946,5,18450.3200
8946,6,25242.7200
8946,7,14843.3400
8946,8,20035.1500
8946,9,26775.1900
8948,5,1020.9200
8948,6,329.4000
8948,9,329.4000
8950,8,9056.6400
8951,3,396.4800
8951,4,2910.8800
8951,5,2669.7200
8951,8,362.1200
8951,9,3746.1200
8997,3,20679.6000
8997,4,28074.4000
8997,5,33658.5000
8997,6,37155.7900
8997,7,51665.1400
8997,8,46523.7400
8997,9,41525.7000
8998,3,11474.0100
8998,4,15573.6000
8998,5,18676.7100
8998,6,20606.2500
8998,7,28656.5200
8998,8,25813.9700
8998,9,22662.8100
8999,3,5736.0400
8999,4,7779.0700
8999,5,9329.8400
8999,6,10317.6200
8999,7,14320.5300
8999,8,12900.2200
8999,9,11330.4400
9001,3,1391.3600
9001,4,5978.5000
9001,5,19174.6800
9001,6,1789.9200
9001,7,211.2000
9002,4,443.7600
9002,5,1940.0000
9002,6,1775.0400
9002,7,1331.2800
9002,8,1331.2800
9002,9,887.5200
9003,3,40158.7200
9003,6,37986.2400
9003,7,85007.0400
9003,8,3441.6000
9003,9,8604.0000
9004,4,443.7600
9004,5,887.5200
9004,6,443.7600
9004,9,443.7600
9005,3,923.7600
9005,4,2735.0400
9005,5,27462.7600
9005,6,1505.2000
9005,8,960.0000
9005,9,923.7600
9006,4,1730.2400
9006,5,3655.3600
9006,6,19437.6000
9006,7,1565.2800
9006,8,14653.7600
9006,9,14213.7600
9007,4,804.3800
9007,6,14213.7600
9007,7,21346.5600
9007,8,14213.7600
9007,9,14213.7600
9008,3,6612.4000
9008,4,2806.1800
9008,5,3483.0700
9008,6,2197.4400
9008,7,211.2000
9008,9,2193.1200
9010,5,556.8000
9010,6,2655.0400
9011,4,1409.2800
9011,5,1331.2800
9011,8,1043.5200
9012,4,695.6800
9012,5,1829.6000
9012,6,653.9200
9012,7,3184.9100
9012,9,480.0000
9013,3,4859.0200
9013,4,1439.3200
9013,5,3273.3800
9013,6,30813.1200
9013,7,26902.5600
9014,5,7021.0500
9015,3,8269.3400
9015,5,14213.7600
9015,8,7132.8000
9016,4,347.8400
9016,6,14597.7600
9017,3,1578.7200
9017,4,2733.9200
9017,5,7464.9600
9017,6,38.8800
9018,3,1331.2800
9018,4,1542.4800
9018,5,1775.0400
9018,6,556.8000
9019,3,4804.5400
9019,4,521.7600
9019,5,1500.0600
9019,6,2543.5800
9019,7,8073.6800
9020,3,1940.0000
9020,4,1496.2400
9020,6,7132.8000
9020,8,521.7600
9020,9,1416.5400
9021,6,14213.7600
9021,7,14929.9200
9022,7,456.5400
9023,8,963.6400
9023,9,1307.9400
9024,3,3889.2000
9024,4,2888.6400
9024,5,521.7600
9024,7,4382.1300
9024,9,960.0000
9025,3,26938.9800
9025,4,38.8800
9025,5,29143.6800
9025,6,21678.7200
9025,7,33736.9200
9025,8,9056.6400
9026,3,667.5200
9026,4,3347.9600
9026,5,1665.4400
9026,6,3365.3200
9026,7,625.2400
9026,8,354.2000
9026,9,9602.2000
9027,3,5162.4000
9027,4,10324.8000
9027,5,5162.4000
9027,6,76274.4000
9027,7,79564.8000
9027,8,17056.8000
9027,9,15487.2000
9028,3,608.7200
9028,4,4619.1700
9028,5,832.7200
9028,6,14814.7200
9028,7,869.6000
9028,9,1147.1600
9029,3,1521.8000
9029,4,913.0800
9029,5,1695.7200
9029,6,19617.1200
9029,8,14962.5600
9029,9,988.2000
9030,3,2602.2600
9030,4,2635.2000
9030,9,4941.0000
9031,3,725.8800
9031,4,3294.0000
9031,5,11113.7200
9031,6,14889.0900
9031,7,1543.6800
9031,8,1042.8800
9031,9,4282.2000
9032,4,760.9000
9033,3,2687.6500
9033,4,8170.4200
9033,5,4699.7500
9033,6,887.5200
9033,7,1331.2800
9033,8,443.7600
9035,4,1822.3400
9035,5,1775.0400
9035,6,869.6000
9036,3,911.0400
9036,4,1441.9200
9037,3,4279.4000
9037,4,2176.0800
9038,5,869.6000
9038,6,869.6000
9038,7,347.8400
9040,3,999.9000
9040,4,543.3600
9040,5,7464.9600
9040,6,15382.1200
9040,7,16261.2000
9040,8,887.5200
9040,9,443.7600
9041,6,19437.6000
9041,7,21632.0400
9043,3,329.6400
9043,5,173.9200
9043,6,785.9400
9043,9,305.7600
9044,4,396.4800
9044,5,396.4800
9044,6,8196.8000
9044,7,3294.0000
9045,5,792.9600
9045,6,792.9600
9045,7,329.4000
9045,8,1976.4000
9045,9,1976.4000
9046,3,2001.2000
9046,4,329.4000
9046,5,329.4000
9046,6,1348.2900
9046,8,184.7900
9046,9,108.7000
9047,4,521.7600
9047,5,913.0800
9047,8,326.1000
9047,9,173.9200
9048,7,456.5400
9050,5,774.4000
9050,6,14597.7600
9050,7,8732.1600
9050,8,1672.5600
9050,9,17093.7600
9051,4,478.2800
9051,5,5309.4600
9051,6,869.6000
9051,7,4866.2000
9051,8,304.3600
9051,9,4881.3600
9052,4,913.0800
9052,7,329.6400
9052,8,329.6400
9052,9,329.6400
9053,3,19437.6000
9053,5,3478.4000
9053,6,19157.3600
9053,7,66937.4400
9053,8,3441.6000
9053,9,3441.6000
9054,5,9786.4600
9054,6,4376.8600
9054,7,12593.9400
9054,9,4077.4400
9055,3,4678.4400
9055,4,1593.6000
9055,8,1739.2000
9055,9,1739.2000
9056,5,5877.6000
9056,6,8832.4800
9056,7,7132.8000
9056,8,14213.7600
9057,3,826.1200
9057,7,960.0000
9057,9,819.9200
9059,7,887.5200
9059,8,443.7600
9059,9,960.0000
9060,5,347.8400
9060,6,7543.9200
9061,3,336.9600
9061,5,956.5600
9062,3,7464.9600
9062,4,1078.5600
9062,5,1292.1600
9063,4,760.9000
9063,6,1775.0400
9063,7,1282.6600
9065,3,887.5200
9065,4,887.5200
9065,5,887.5200
9065,6,443.7600
9065,7,443.7600
9066,3,3363.7500
9066,5,7464.9600
9066,6,17260.3200
9066,7,7464.9600
9066,9,14213.7600
9067,5,8352.4800
9067,6,22506.4800
9067,7,7464.9600
9068,3,3215.6000
9068,4,480.0000
9068,5,1481.7600
9068,6,4945.2600
9068,7,2172.0900
9068,8,1775.0400
9069,3,7464.9600
9069,5,3670.2400
9069,6,443.7600
9069,8,14213.7600
9070,3,4014.9600
9070,5,543.3600
9070,9,329.6400
9073,3,36332.6400
9073,4,15291.0800
9073,5,13386.2400
9073,6,32823.8400
9073,7,36265.4400
9073,8,10324.8000
9073,9,5162.4000
9074,3,3828.8400
9074,4,3252.0000
9074,5,2103.1200
9074,6,1775.0400
9074,9,658.8000
9075,3,2890.4400
9075,4,1720.9200
9075,5,799.1600
9075,6,15006.7200
9075,8,1086.7200
9075,9,792.9600
9076,3,1386.7200
9076,4,421.6800
9076,6,480.0000
9076,7,480.0000
9076,8,480.0000
9077,3,1342.4000
9077,4,2306.0400
9077,5,2748.2400
9077,6,5954.0000
9077,7,988.2000
9077,8,988.2000
9077,9,1317.6000
9078,3,313.9200
9078,4,1086.7200
9078,5,543.3600
9078,6,7464.9600
9078,9,14527.6800
9079,3,3461.7200
9079,4,4474.0800
9079,5,6246.3200
9079,6,7435.7600
9079,7,7283.3600
9079,8,5024.4400
9079,9,3123.5600
9080,3,1630.5000
9080,5,988.2000
9080,6,1612.3200
9080,7,658.8000
9080,8,329.4000
9080,9,329.4000
9081,6,624.1200
9082,6,624.1200
9083,3,16704.0000
9083,6,8089.0800
9083,7,24168.9600
9084,3,17618.5200
9084,4,492.8400
9084,5,13386.2400
9084,6,624.1200
9084,7,16704.0000
9085,3,2210.6400
9085,4,949.0800
9085,5,173.9200
9085,6,624.1200
9087,5,14213.7600
9087,6,29143.6800
9088,6,75151.6800
9088,8,14213.7600
9088,9,7464.9600
9089,5,1619.6300
9089,6,7638.8800
9091,6,14597.7600
9092,6,624.1200
9094,6,624.1200
9095,3,456.5400
9095,4,304.3600
9095,6,624.1200
9096,4,21678.7200
9096,5,14597.7600
9096,6,34659.4800
9096,7,26902.5600
9097,6,27526.6800
9097,7,14213.7600
9098,3,4421.2800
9098,4,2666.8800
9098,6,1347.8800
9098,7,1641.3700
9099,3,4270.5600
9099,4,1336.2000
9100,3,4101.8400
9100,4,1860.1200
9101,5,413.0600
9101,6,624.1200
9103,4,304.3600
9103,6,624.1200
9104,6,624.1200
9105,6,7464.9600
9106,3,543.3600
9106,6,624.1200
9106,8,329.6400
9109,6,624.1200
9111,3,4582.8800
9112,3,887.5200
9112,4,1246.6400
9112,9,887.5200
9113,3,35596.3600
9113,4,14213.7600
9113,5,14213.7600
9113,6,21678.7200
9113,7,7464.9600
9113,8,7464.9600
9114,3,16372.8000
9114,7,14265.6000
9115,3,37073.3800
9115,4,107663.1600
9115,5,8892.8400
9115,6,10369.4000
9115,7,9667.4400
9115,8,8566.2000
9115,9,22337.5200
9117,5,658.8000
9117,6,658.8000
9117,7,1868.7800
9117,9,630.4600
9118,3,673.9200
9118,4,630.4600
9118,5,25178.8600
9118,6,15257.2800
9118,7,1130.4800
9118,8,7464.9600
9118,9,21678.7200
9119,3,40288.8000
9119,4,21155.5600
9119,5,27734.4000
9119,6,59726.4000
9119,7,53611.8400
9120,3,347.8400
9120,4,1130.4800
9120,5,826.1200
9120,6,945.6900
9120,7,1434.8400
9121,6,26902.5600
9121,7,14597.7600
9123,3,22587.2000
9123,4,652.2000
9123,5,7108.0100
9123,6,695.6800
9123,7,1782.6800
9124,3,22239.3600
9125,3,2358.7200
9125,5,2717.5000
9126,6,14597.7600
9128,5,347.8400
9128,6,695.6800
9128,7,347.8400
9128,9,329.6400
9129,9,329.6400
9130,3,22772.0000
9130,4,1739.2000
9130,7,13478.8000
9131,3,673.9200
9132,4,478.2800
9132,5,902.2100
9133,3,2021.7600
9134,3,22239.3600
9134,5,2924.0300
9134,6,456.5400
9134,7,3347.9600
9134,8,978.3000
9135,6,1804.4200
9135,7,2108.7800
9136,5,4130.6000
9137,3,28427.5200
9137,4,14213.7600
9137,5,14213.7600
9137,6,14213.7600
9139,6,608.7200
9139,7,760.9000
9142,4,771.7700
9142,8,347.8400
9145,3,4695.8400
9145,4,1456.5800
9145,5,1423.9700
9145,6,1423.9700
9145,7,1043.5200
9145,8,2174.0000
9145,9,652.2000
9146,4,12096.0000
9146,7,14213.7600
9150,7,3565.3600
9151,3,1521.8000
9151,4,1739.2000
9156,3,347.8400
9156,4,978.3000
9156,5,16022.3800
9156,6,347.8400
9157,8,173.9200
9158,5,15783.2400
9167,5,2434.8800
9168,4,336.9700
9168,5,4000.1600
9169,3,26902.5600
9169,4,7464.9600
9169,5,7464.9600
9169,6,26902.5600
9169,7,20851.2000
9170,3,7464.9600
9170,4,326.1000
9170,5,14213.7600
9170,6,7464.9600
9170,8,206.5300
9170,9,14213.7600
9173,5,17033.4000
9173,6,6949.5000
9173,7,5521.4800
9173,8,2803.2000
9173,9,10921.6000
9174,5,22394.8800
9174,6,20851.2000
9174,7,20851.2000
9175,7,14213.7600
9176,5,7464.9600
9176,7,21231.1500
9176,8,326.1000
9176,9,14213.7600
9177,3,1347.8400
9177,5,3956.6800
9177,6,2347.9200
9177,7,760.9000
9178,3,10108.8000
9179,3,1347.8400
9180,7,4348.0000
9182,7,847.8600
9187,7,7464.9600
9190,4,6087.2000
9191,6,7464.9600
9192,4,608.7200
9192,5,152.1800
9193,6,695.6800
9193,8,2174.0000
9194,5,3478.4000
9195,5,20413.8600
9195,7,28863.3600
9197,6,173.9200
9197,7,804.3800
9198,5,434.8000
9200,3,347.8400
9200,4,456.5400
9200,5,2891.4200
9200,6,510.8900
9201,6,543.3600
9202,4,1086.7200
9202,5,2716.8000
9204,4,760.9000
9206,8,304.3600
9207,5,658.8000
9207,6,658.8000
9207,7,658.8000
9209,4,556.8000
9209,5,2001.1200
9209,6,1775.0400
9210,4,305.7600
9211,4,329.6400
9212,4,1101.4800
9212,5,2027.5400
9212,6,1723.4000
9212,9,1013.0000
9213,3,329.4000
9213,4,1463.1800
9213,5,3093.6800
9213,6,1915.4400
9213,7,1647.0000
9213,8,658.8000
9213,9,988.2000
9215,3,329.6400
9215,9,873.0000
9216,6,1086.7200
9217,3,543.3600
9217,5,748.8000
9217,6,2747.6400
9217,7,887.5200
9218,3,1217.2800
9218,6,543.3600
9219,4,960.0000
9219,6,2218.8000
9222,7,1178.7600
9223,3,329.6400
9223,6,543.3600
9224,3,6739.2000
9224,4,489.1500
9224,5,652.2000
9224,7,329.4000
9225,3,2887.2100
9225,6,1241.0800
9225,7,329.4000
9225,8,329.4000
9225,9,329.6400
9226,3,2289.3600
9226,5,532.6300
9226,6,1933.8000
9226,8,313.9200
9227,3,329.6400
9227,5,627.8400
9227,6,1304.2600
9227,7,456.5400
9227,8,913.0800
9228,8,543.3600
9228,9,643.5600
9229,9,3329.6000
9230,3,6739.2000
9230,7,521.7600
9232,3,1967.0400
9232,6,329.6400
9233,5,329.6400
9233,8,1086.7200
9233,9,1086.7200
9234,3,329.6400
9235,3,5353.9200
9235,4,239.1400
9235,5,826.1200
9235,6,1086.7200
9235,7,1086.7200
9235,8,543.3600
9235,9,1086.7200
9236,3,1630.0800
9236,4,1630.0800
9236,5,543.3600
9236,9,1271.4000
9238,3,15261.1200
9238,9,14213.7600
9239,3,543.3600
9239,4,543.3600
9239,5,543.3600
9241,4,329.6400
9241,6,543.3600
9243,3,873.0000
9243,7,1869.6400
9243,8,1456.5800
9243,9,1304.4000
9244,4,313.9200
9244,6,19437.6000
9244,8,329.6400
9248,6,304.3600
9248,7,14597.7600
9248,8,14213.7600
9249,4,456.5400
9252,3,965.0400
9254,3,1217.4400
9254,4,826.1200
9254,5,652.2000
9254,6,2391.4000
9254,7,978.3000
9255,7,608.7200
9256,5,305.7600
9256,6,965.0400
9256,7,635.4000
9256,8,1508.4000
9256,9,1202.6400
9257,3,16191.6000
9257,4,14213.7600
9257,5,14213.7600
9257,6,21676.2000
9257,7,329.6400
9257,8,305.7600
9257,9,611.5200
9258,5,1217.4400
9262,4,305.7600
9262,5,4238.0600
9262,6,4820.5400
9262,7,1775.0400
9262,8,1444.3200
9262,9,4349.9200
9263,4,304.3600
9263,5,2691.2800
9263,6,1440.0000
9263,7,1307.8400
9263,8,1941.3600
9263,9,4881.3600
9264,5,3429.2000
9264,6,5383.8000
9264,7,6068.2600
9264,8,1636.3200
9264,9,5830.4000
9265,5,13386.2400
9265,7,7464.9600
9265,9,543.3600
9266,8,305.7600
9266,9,97.8300
9267,3,336.9600
9267,9,329.6400
9269,6,869.6000
9271,5,329.6400
9271,6,329.6400
9271,7,329.6400
9271,8,329.6400
9274,3,8447.2600
9274,4,3839.9000
9274,5,7505.1600
9274,6,8866.6800
9274,7,13264.7200
9274,9,608.0000
9275,3,1521.8000
9275,5,1013.0000
9275,6,1342.4000
9275,7,658.8000
9275,8,329.4000
9275,9,988.2000
9276,3,978.3000
9276,4,1331.2800
9276,5,887.5200
9276,6,6841.7800
9276,7,2383.7600
9276,8,1191.8800
9276,9,2966.9200
9277,5,1636.3200
9277,6,1771.2800
9277,7,1367.5200
9278,5,4437.6000
9278,6,1331.2800
9278,8,480.0000
9278,9,1403.7600
9279,3,1829.0400
9279,4,914.5200
9282,4,760.9000
9283,3,1837.3600
9283,4,1862.0000
9283,5,41751.1800
9283,6,4520.5600
9283,7,3074.1200
9283,8,750.6800
9283,9,3504.9600
9284,3,2974.0800
9284,4,2599.6000
9284,5,27115.6800
9284,6,33846.8000
9284,7,1451.2000
9284,9,7132.8000
9285,3,4765.7600
9285,4,4188.0800
9285,5,5687.7000
9285,6,7830.2000
9285,7,10748.9200
9285,8,2638.7900
9285,9,3613.9000
9286,8,329.6400
9288,5,2548.4400
9288,6,4767.2400
9288,7,329.6400
9288,8,873.0000
9288,9,659.2800
9289,3,1086.7200
9289,5,635.4000
9289,6,1990.5600
9289,7,329.6400
9289,8,329.6400
9289,9,1624.3200
9290,3,1139.4400
9290,4,325.3600
9290,5,1422.0000
9290,6,1771.3600
9290,7,371.8400
9290,9,2995.2000
9291,3,3115.4800
9291,4,2492.9200
9291,5,1470.6000
9291,6,2554.8400
9291,7,2529.3400
9291,9,5804.8800
9292,5,2172.5600
9292,6,861.9200
9292,8,443.7600
9292,9,912.0000
9293,3,3008.8800
9293,4,743.6800
9293,5,1078.0800
9293,6,2841.1200
9293,7,3292.0400
9293,8,3576.2400
9293,9,939.4000
9294,3,2747.8200
9294,4,763.7600
9294,5,4039.8400
9294,6,5182.0800
9294,7,4126.0000
9294,9,2994.1600
9295,3,1419.8400
9295,4,1526.9600
9295,5,2288.4800
9295,6,3896.9600
9295,7,969.4000
9295,8,1521.9600
9295,9,12845.2800
9296,3,3926.2800
9296,4,748.8000
9296,5,1394.1600
9296,6,1804.9600
9296,7,769.1200
9296,8,3938.1600
9296,9,17801.8800
9297,3,960.0000
9297,4,1099.7600
9297,5,1139.4400
9297,6,1542.4800
9297,7,518.4000
9297,8,556.8000
9297,9,1191.5200
9298,3,743.6800
9298,4,556.8000
9298,5,5642.0000
9298,6,6560.0200
9298,7,2297.9000
9298,8,556.8000
9298,9,1721.6000
9299,3,887.5200
9299,6,443.7600
9299,9,305.7600
9300,3,11684.2000
9300,4,10148.2000
9300,5,2662.5600
9300,6,1079.1600
9300,7,2246.4000
9300,8,4006.4000
9300,9,5651.2000
9301,3,85291.3200
9301,4,90772.2400
9301,5,91081.0400
9301,6,86149.2100
9301,7,91329.2200
9301,8,92342.3500
9301,9,88809.2700
9302,3,67253.8100
9302,4,78496.2700
9302,5,70873.2600
9302,6,78276.1200
9302,7,66863.0100
9302,8,79448.6400
9302,9,65966.1600
9303,3,5268.9600
9303,4,543.3600
9303,5,1508.4000
9303,6,3509.5200
9303,7,849.1200
9303,8,965.0400
9303,9,329.6400
9304,3,5478.2000
9304,4,7907.0000
9304,5,2443.6400
9304,6,3215.4800
9304,7,8279.7600
9304,8,9206.4800
9304,9,3991.0400
9305,3,27268.9900
9305,4,24817.2500
9305,5,48395.4700
9305,6,105117.0200
9305,7,31260.4800
9305,8,44766.7400
9305,9,42713.3600
9306,3,56474.0700
9306,4,141636.0100
9306,5,67066.4800
9306,6,77125.4500
9306,7,65028.0400
9306,8,72156.9400
9306,9,78821.2900
9307,3,31790.2400
9307,4,23768.9300
9307,5,22462.4600
9307,6,25323.5700
9307,7,25707.4200
9307,8,24605.4700
9307,9,26382.1900
9308,3,32119.5800
9308,4,33635.9700
9308,5,27429.5000
9308,6,24084.7400
9308,7,22061.4000
9308,8,27260.3000
9308,9,28467.3500
9309,3,44618.0600
9309,4,45654.4100
9309,5,45848.6000
9309,6,39004.9100
9309,7,45402.1100
9309,8,50590.4000
9309,9,52029.0700
9310,3,16093.6800
9310,4,4482.3000
9310,6,480.0000
9310,7,8559.2000
9310,8,9925.1200
9310,9,10769.6800
9311,3,10753.3200
9311,4,6947.2800
9311,5,3148.9600
9311,6,6731.8400
9311,7,15012.9600
9311,8,7477.6800
9311,9,5164.8000
9312,3,16861.3000
9312,4,6988.9000
9312,5,2419.6800
9312,6,16468.1600
9312,7,15505.7600
9312,8,16657.5200
9312,9,5540.8000
9313,3,6230.4000
9313,4,8008.9600
9313,5,4279.7600
9313,6,7550.1600
9313,7,19093.9800
9313,8,3840.0000
9313,9,4755.2000
9314,3,2658.4000
9314,4,1254.0800
9314,5,7710.8000
9314,6,2753.8400
9314,7,5003.5200
9314,9,939.4000
9315,3,29442.0600
9315,4,17625.9600
9315,5,10912.1600
9315,6,5326.8600
9315,7,14076.3400
9315,8,2880.0000
9315,9,8955.2000
9316,3,10677.1800
9316,4,10709.7400
9316,5,5469.0400
9316,6,7984.2000
9316,7,17755.3800
9316,8,12151.0400
9316,9,4112.0000
9317,3,15986.0800
9317,4,17179.9800
9317,5,16425.0200
9317,6,12008.6600
9317,7,17717.5200
9317,8,9806.3200
